Epoch: 84; Loss: 0.5355478277077546; Val_loss: 0.5346270261907516
Epoch: 85; Loss: 0.5353998429066426; Val_loss: 0.5345491163309526
Epoch: 86; Loss: 0.5353241491962124; Val_loss: 0.5343204619317982
Epoch: 87; Loss: 0.5352911101805197; Val_loss: 0.5339781183754171
Epoch: 88; Loss: 0.5352104937708055; Val_loss: 0.5341580860042209
Epoch: 89; Loss: 0.5351261867059244; Val_loss: 0.5345976507951525
Epoch: 90; Loss: 0.5350385247050105; Val_loss: 0.5343191095804168
Epoch: 91; Loss: 0.5349577420466655; Val_loss: 0.5345016951936628
Epoch: 92; Loss: 0.5349364486900536; Val_loss: 0.5341699098389515
Epoch: 93; Loss: 0.534846574229163; Val_loss: 0.534170579349828
Epoch: 94; Loss: 0.534756233241107; Val_loss: 0.5338885784906535
Epoch: 95; Loss: 0.53468871019982; Val_loss: 0.5342099430297502
Epoch: 96; Loss: 0.5346460277969772; Val_loss: 0.5339182466079199
Epoch: 97; Loss: 0.5345569278742816; Val_loss: 0.5339236646474089
Epoch: 98; Loss: 0.5345009349487924; Val_loss: 0.5341478942915929
Epoch: 99; Loss: 0.5344337846781756; Val_loss: 0.5340165323950586
Epoch: 100; Loss: 0.5344071372135265; Val_loss: 0.5340098660661728
Epoch: 101; Loss: 0.5342949280867706; Val_loss: 0.533550649313339
Epoch: 102; Loss: 0.5342568226762721; Val_loss: 0.533733748571694
Epoch: 103; Loss: 0.53421375912589; Val_loss: 0.533952973622076
Epoch: 104; Loss: 0.5341461014103245; Val_loss: 0.5335096419993622
Epoch: 105; Loss: 0.5340706071338138; Val_loss: 0.5338099162642201
Epoch: 106; Loss: 0.5339845599354924; Val_loss: 0.5337884520030234
Epoch: 107; Loss: 0.5339632710895023; Val_loss: 0.5334011408697998
Epoch: 108; Loss: 0.5338764387208063; Val_loss: 0.5335415664591662
Epoch: 109; Loss: 0.5338131530864819; Val_loss: 0.5337939862223411
Epoch: 110; Loss: 0.5337643036971221; Val_loss: 0.5339016811366002
Epoch: 111; Loss: 0.5337315591605933; Val_loss: 0.5337488012059368
Epoch: 112; Loss: 0.5336619647773536; Val_loss: 0.5336923563646998
Epoch: 113; Loss: 0.5336408328365635; Val_loss: 0.5336764034503902
Epoch: 114; Loss: 0.5335526521141465; Val_loss: 0.533596686971536
Epoch: 115; Loss: 0.5334696321874052; Val_loss: 0.5333964467200119
Epoch: 116; Loss: 0.5334726768570978; Val_loss: 0.5335457705936407
Epoch: 117; Loss: 0.533379916242651; Val_loss: 0.5337282722908175
Epoch: 118; Loss: 0.5333569546003599; Val_loss: 0.5334884802298443
Epoch: 119; Loss: 0.5333224831400691; Val_loss: 0.5340548433372905
Epoch: 120; Loss: 0.5332702411187662; Val_loss: 0.5333265294871155
Epoch: 121; Loss: 0.5330591627069422; Val_loss: 0.5333765221066215
Epoch: 122; Loss: 0.5330640064703451; Val_loss: 0.5334025128369411
Epoch: 123; Loss: 0.5330181028391864; Val_loss: 0.5334004247052242
Epoch: 124; Loss: 0.5329922015602524; Val_loss: 0.5333906209908114
Epoch: 125; Loss: 0.5329482532836295; Val_loss: 0.5333659366398027
Epoch: 126; Loss: 0.532949047797435; Val_loss: 0.5333591039177726
Epoch: 127; Loss: 0.5329247036495725; Val_loss: 0.5333448057707868
Epoch: 128; Loss: 0.532954000460135; Val_loss: 0.5333266193106335
Epoch: 129; Loss: 0.5328964491148253; Val_loss: 0.5333278841105925
Epoch: 130; Loss: 0.5328526851293203; Val_loss: 0.5333322728149773
Epoch: 131; Loss: 0.5328752839887464; Val_loss: 0.5333376052721938
Epoch: 132; Loss: 0.5328426431965183; Val_loss: 0.533316492201261
